Trial,Ping Duration,Distance (cm),Ping Time (us),Delay (us),Steps,Arduino ID,Sensor ID,Range (cm),Sensor length (cm),Color of sensor,Angle on XY plane,side a (cm),side b (cm),side c (cm),Angle on YZ plane,Sensor Configuration,Sensor Angle,Surface material,Surface Length (cm),Surface Width (cm)
25,7804,22,1267,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
26,7800,22,1267,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
27,7816,22,1283,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
28,7804,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
29,7800,22,1259,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
30,7800,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
31,7800,22,1259,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
32,7800,22,1259,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
33,7800,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
34,7828,22,1287,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
35,7816,22,1287,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
36,7800,22,1267,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
37,7804,22,1267,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
38,7808,22,1267,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
39,7796,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
40,7804,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
41,7796,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
42,7820,22,1283,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
43,7796,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
44,7804,22,1259,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
45,7800,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
46,7796,22,1259,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
47,7804,22,1267,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
48,7820,22,1283,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
49,7824,22,1283,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
50,7804,22,1259,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
51,7796,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
52,7800,22,1259,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
53,7804,22,1267,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
54,7800,22,1267,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
55,7820,22,1283,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
56,7828,22,1283,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
57,7796,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
58,7800,22,1259,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
59,7792,22,1259,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
60,7800,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
61,7796,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
62,7800,22,1259,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
63,7824,22,1291,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
64,7824,22,1291,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
65,7800,22,1259,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
66,7804,22,1267,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
67,7824,22,1291,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
68,7804,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
69,7796,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
70,7800,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
71,7800,22,1267,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
72,7796,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
73,7800,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
74,7796,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
75,7796,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
76,7824,22,1287,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
77,7824,22,1291,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
78,7820,22,1287,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
79,7824,22,1287,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
80,7820,22,1283,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
81,7824,22,1283,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
82,7824,22,1291,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
83,7800,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
84,7800,22,1267,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
85,7800,22,1259,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
86,7792,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
87,7820,22,1283,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
88,7800,22,1267,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
89,7824,22,1291,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
90,7804,22,1267,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
91,7832,22,1291,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
92,7800,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
93,7800,22,1259,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
94,7804,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
95,7820,22,1283,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
96,7796,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
97,7800,22,1263,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
98,7824,22,1287,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
99,7804,22,1267,6000,7860,1,3,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
0,7760,20,1167,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
1,7728,20,1147,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
2,7696,20,1147,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
3,7676,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
4,7684,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
5,7676,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
6,7680,19,1139,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
7,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
8,7676,19,1139,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
9,7680,19,1139,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
10,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
11,7684,20,1147,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
12,7688,20,1147,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
13,7684,20,1147,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
14,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
15,7680,19,1139,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
16,7676,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
17,7680,19,1139,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
18,7676,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
19,7680,19,1139,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
20,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
21,7676,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
22,7704,20,1171,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
23,7680,19,1139,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
24,7680,20,1147,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
25,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
26,7684,20,1147,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
27,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
28,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
29,7680,19,1139,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
30,7676,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
31,7680,19,1139,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
32,7680,20,1147,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
33,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
34,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
35,7676,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
36,7704,20,1171,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
37,7708,20,1163,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
38,7680,20,1147,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
39,7684,20,1147,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
40,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
41,7676,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
42,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
43,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
44,7680,19,1139,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
45,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
46,7676,19,1139,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
47,7680,19,1139,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
48,7676,20,1147,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
49,7680,19,1139,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
50,7676,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
51,7708,20,1167,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
52,7676,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
53,7684,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
54,7704,20,1171,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
55,7704,20,1167,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
56,7684,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
57,7684,20,1147,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
58,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
59,7680,19,1139,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
60,7680,19,1135,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
61,7676,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
62,7680,19,1139,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
63,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
64,7704,20,1163,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
65,7704,20,1163,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
66,7700,20,1163,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
67,7676,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
68,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
69,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
70,7676,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
71,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
72,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
73,7676,19,1139,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
74,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
75,7676,19,1139,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
76,7684,19,1139,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
77,7704,20,1167,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
78,7700,20,1167,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
79,7708,20,1171,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
80,7704,20,1163,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
81,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
82,7680,19,1139,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
83,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
84,7680,19,1139,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
85,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
86,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
87,7684,20,1147,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
88,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
89,7680,19,1139,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
90,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
91,7676,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
92,7704,20,1163,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
93,7680,19,1139,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
94,7700,20,1167,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
95,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
96,7704,20,1171,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
97,7680,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
98,7676,20,1143,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
99,7680,20,1151,6000,8384,1,3,21,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
0,7692,19,1107,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
1,7668,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
2,7640,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
3,7624,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
4,7624,19,1091,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
5,7624,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
6,7612,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
7,7628,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
8,7624,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
9,7620,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
10,7624,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
11,7620,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
12,7620,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
13,7624,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
14,7624,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
15,7624,19,1091,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
16,7624,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
17,7620,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
18,7628,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
19,7624,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
20,7624,19,1091,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
21,7624,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
22,7624,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
23,7624,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
24,7620,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
25,7624,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
26,7616,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
27,7620,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
28,7624,19,1091,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
29,7628,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
30,7616,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
31,7624,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
32,7624,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
33,7620,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
34,7624,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
35,7616,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
36,7624,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
37,7624,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
38,7624,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
39,7624,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
40,7620,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
41,7624,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
42,7624,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
43,7620,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
44,7624,19,1091,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
45,7624,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
46,7620,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
47,7624,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
48,7616,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
49,7624,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
50,7624,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
51,7620,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
52,7620,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
53,7620,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
54,7624,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
55,7616,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
56,7620,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
57,7620,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
58,7620,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
59,7624,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
60,7624,19,1091,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
61,7624,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
62,7624,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
63,7624,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
64,7616,18,1079,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
65,7620,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
66,7620,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
67,7620,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
68,7624,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
69,7624,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
70,7624,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
71,7620,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
72,7624,19,1091,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
73,7620,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
74,7628,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
75,7616,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
76,7624,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
77,7624,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
78,7620,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
79,7624,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
80,7628,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
81,7624,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
82,7620,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
83,7624,19,1091,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
84,7620,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
85,7620,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
86,7620,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
87,7624,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
88,7620,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
89,7620,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
90,7624,19,1091,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
91,7624,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
92,7624,19,1083,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
93,7620,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
94,7624,19,1087,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
95,7624,19,1091,6000,8908,1,3,19,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
