Ardunino ID,Sensor ID,Trial,Range (cm),Start Time (ms),Distance (cm),Echo Return Time (ms),Sensor length (cm),Delay(ms),Color of sensor,Angle on XY plane,side a(cm),side b(cm),side c(cm),Angle on YZ plane,Sensor Configuration,Sensor Angle,Surface material,Surface Length(cm),Surface Width(cm)
1,12,4,20,137501,19,1107,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,5,20,138556,19,1107,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,6,20,139610,19,1107,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,7,20,140664,19,1107,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,8,20,141718,19,1107,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,9,20,142772,19,1107,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,10,20,143826,19,1107,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,1,15,146989,14,851,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,2,15,148042,14,815,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,3,15,149096,14,815,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,4,15,150150,14,811,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,5,15,151204,14,811,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,6,15,152258,14,811,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,7,15,153312,14,815,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,8,15,154365,14,815,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,9,15,155419,14,839,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,10,15,156473,14,839,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,1,10,159634,9,547,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,2,10,160688,10,571,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,3,10,161741,10,571,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,4,10,162795,10,575,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,5,10,163849,9,543,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,6,10,164902,9,543,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,7,10,165956,9,543,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,8,10,167010,9,543,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,9,10,168062,9,539,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,10,10,169116,9,539,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,1,5,174384,6,379,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,2,5,175437,6,371,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,3,5,176491,7,399,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,4,5,177544,7,399,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,5,5,178597,6,375,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,6,5,179651,7,399,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,7,5,180705,7,403,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,8,5,181757,7,399,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,9,5,182811,7,403,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,10,5,183865,6,375,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,1,0,189131,7,411,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,2,0,190185,7,411,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,3,0,191238,7,407,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,4,0,192291,7,411,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,5,0,193345,7,407,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,6,0,194399,7,407,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,7,0,195451,7,411,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,8,0,196505,7,407,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,9,0,197559,6,387,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,12,10,0,198611,6,387,0.4,50,Green,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,1,40,29612,40,2303,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,2,40,30667,40,2331,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,3,40,31722,39,2247,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,4,40,32778,39,2247,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,5,40,33832,39,2251,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,6,40,34888,39,2251,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,7,40,35943,39,2247,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,8,40,36999,39,2251,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,9,40,38053,39,2247,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,10,40,39109,39,2243,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,1,35,47550,35,2047,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,2,35,48605,35,2015,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,3,35,49659,35,2019,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,4,35,50715,35,2023,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,5,35,51770,35,2019,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,6,35,52825,35,2019,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,7,35,53880,35,2023,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,8,35,54935,35,2019,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,9,35,55990,35,2019,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,10,35,57044,35,2019,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,1,30,62320,30,1747,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,2,30,63375,29,1683,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,3,30,64430,30,1731,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,4,30,65484,30,1727,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,5,30,66539,30,1731,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,6,30,67594,30,1731,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,7,30,68648,30,1731,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,8,30,69703,30,1731,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,9,30,70758,30,1727,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,10,30,71813,30,1731,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,1,25,76030,24,1419,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,2,25,77085,24,1419,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,3,25,78140,24,1423,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,4,25,79194,24,1423,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,5,25,80248,24,1423,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,6,25,81303,24,1423,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,7,25,82357,24,1419,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,8,25,83411,24,1423,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,9,25,84466,24,1423,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,10,25,85521,24,1423,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,1,20,88683,20,1183,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,2,20,89738,20,1143,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,3,20,90791,20,1163,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,4,20,91846,20,1163,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,5,20,92900,20,1167,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,6,20,93955,20,1163,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,7,20,95008,20,1163,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,8,20,96063,20,1163,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,9,20,97117,20,1163,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,10,20,98171,20,1163,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,1,15,102387,15,863,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,2,15,103441,15,863,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,3,15,104496,15,883,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,4,15,105549,15,879,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,5,15,106603,15,879,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,6,15,107657,15,879,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,7,15,108710,15,879,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,8,15,109764,15,883,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,9,15,110819,15,879,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,10,15,111873,15,883,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,1,10,118195,9,563,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,2,10,119248,9,567,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,3,10,120302,13,771,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,4,10,121356,8,511,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,5,10,122409,8,511,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,6,10,123462,9,515,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,7,10,124516,9,515,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,8,10,125570,8,511,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,9,10,126623,9,563,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,10,10,127677,9,563,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,1,5,139265,5,323,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,2,5,140318,5,323,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,3,5,141372,5,327,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,4,5,142425,5,323,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,5,5,143478,5,331,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,6,5,144531,5,323,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,7,5,145585,5,323,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,8,5,146638,5,327,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,9,5,147691,5,323,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,10,5,148745,5,319,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,1,0,156118,2,119,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,2,0,157170,2,119,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,3,0,158223,2,123,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,4,0,159277,2,123,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,5,0,160329,2,119,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,6,0,161383,2,115,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,7,0,162436,2,119,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,8,0,163488,4,239,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,9,0,164542,3,183,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,13,10,0,165595,3,183,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,1,40,38005,39,2231,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,2,40,39059,39,2231,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,3,40,40113,39,2231,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,4,40,41165,39,2231,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,5,40,42219,39,2231,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,6,40,43273,39,2235,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,7,40,44326,39,2231,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,8,40,45380,39,2231,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,9,40,46434,39,2235,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,10,40,47486,39,2231,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,1,35,52754,34,1979,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,2,35,53808,34,1955,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,3,35,54860,34,1975,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,4,35,55914,34,1979,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,5,35,56967,34,1971,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,6,35,58020,34,1975,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,7,35,59074,34,1951,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,8,35,60127,34,1951,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,9,35,61180,34,1971,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,10,35,62233,34,1979,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,1,30,66446,29,1691,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,2,30,67499,29,1695,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,3,30,68551,29,1691,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,4,30,69605,29,1695,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,5,30,70658,29,1671,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,6,30,71710,29,1675,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,7,30,72764,29,1695,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,8,30,73817,29,1691,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,9,30,74869,29,1691,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,10,30,75922,29,1691,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,1,25,79081,24,1383,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,2,25,80134,24,1399,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,3,25,81186,24,1399,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,4,25,82239,24,1379,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,5,25,83292,24,1379,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,6,25,84344,24,1379,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,7,25,85397,24,1379,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,8,25,86450,24,1379,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,9,25,87502,24,1403,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,10,25,88555,24,1379,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,1,20,90659,19,1135,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,2,20,91712,19,1119,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,3,20,92765,19,1119,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,4,20,93816,19,1119,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,5,20,94869,19,1115,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,6,20,95922,19,1099,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,7,20,96974,19,1123,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,8,20,98026,19,1099,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,9,20,99079,19,1095,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,10,20,100131,19,1099,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,1,15,103288,14,847,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,2,15,104340,14,819,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,3,15,105393,14,819,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,4,15,106444,14,819,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,5,15,107496,14,835,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,6,15,108549,14,823,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,7,15,109600,14,823,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,8,15,110653,14,815,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,9,15,111705,14,823,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,10,15,112757,14,843,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,1,10,118017,9,539,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,2,10,119068,9,563,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,3,10,120121,9,563,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,4,10,121172,9,563,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,5,10,122224,9,539,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,6,10,123276,9,563,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,7,10,124327,9,563,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,8,10,125379,9,543,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,9,10,126431,9,535,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,10,10,127482,9,535,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,1,5,133793,4,271,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,2,5,134845,4,267,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,3,5,135896,4,267,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,4,5,136947,4,267,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,5,5,137999,4,267,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,6,5,139051,4,267,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,7,5,140102,4,243,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,8,5,141154,4,243,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,9,5,142204,4,263,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,10,5,143256,4,267,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,1,0,148514,4,271,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,2,0,149565,4,247,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,3,0,150617,4,271,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,4,0,151668,5,295,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,5,0,152731,0,0,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,6,0,153794,0,0,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,7,0,154856,0,0,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,8,0,155919,0,0,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,9,0,156982,0,0,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,14,10,0,158044,0,0,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,1,40,1108,39,2279,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,2,40,2164,39,2271,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,3,40,3219,39,2271,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,4,40,4275,39,2271,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,5,40,5329,39,2251,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,6,40,6385,39,2243,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,7,40,7440,39,2247,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,8,40,8496,39,2243,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,9,40,9550,39,2251,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,10,40,10606,39,2243,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,1,35,15882,34,1971,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,2,35,16936,34,1967,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,3,35,17992,34,1963,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,4,35,19047,34,1963,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,5,35,20102,34,1963,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,6,35,21156,34,1963,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,7,35,22212,34,1963,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,8,35,23267,34,1967,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,9,35,24322,34,1967,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,10,35,25376,34,1963,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,1,30,28541,29,1683,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,2,30,29596,29,1687,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,3,30,30651,29,1687,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,4,30,31706,29,1683,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,5,30,32760,29,1679,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,6,30,33815,29,1683,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,7,30,34870,29,1679,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,8,30,35924,29,1683,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,9,30,36979,29,1691,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,10,30,38034,29,1683,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,1,25,44361,24,1399,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,2,25,45415,24,1399,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,3,25,46470,24,1399,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,4,25,47524,24,1399,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,5,25,48579,24,1399,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,6,25,49633,24,1403,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,7,25,50688,24,1399,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
