23_16800_mean_middle,23_6000_mean_middle,18_16800_mean_middle,23_10000_mean_middle,28_16800_mean_middle,18_3000_mean_middle,13_6000_mean_middle,13_3000_mean_middle,13_10000_mean_middle,53_6000_mean_middle,53_8000_mean_middle,18_10000_mean_middle,53_10000_mean_middle,53_3000_mean_middle,33_16800_mean_middle,13_16800_mean_middle,53_16800_mean_middle,43_8000_mean_middle,18_6000_mean_upper,38_3000_mean_upper,28_8000_mean_upper,38_8000_mean_middle,23_6000_mean_upper,13_3000_mean_upper,28_6000_mean_upper,13_6000_mean_lower,13_6000_mean_upper,18_6000_mean_lower,23_10000_mean_upper,33_8000_mean_upper,13_10000_mean_upper,43_8000_mean_upper,18_10000_mean_lower,33_3000_mean_upper,33_6000_mean_upper,23_8000_mean_upper,43_6000_mean_upper,23_6000_mean_lower,43_3000_mean_upper,28_16800_mean_lower,13_8000_mean_upper,18_3000_mean_upper,28_10000_mean_upper,38_8000_mean_upper,33_10000_mean_upper,13_10000_mean_lower,18_8000_mean_upper,18_3000_mean_lower,18_10000_mean_upper,28_3000_mean_upper,Sensor ID
1338.0697674418604,1315.0,1031.8333333333333,1322.28,1577.0,1033.24,709.6046511627907,709.7555555555556,731.8510638297872,3060.435897435897,3059.923076923077,1030.8333333333333,3050.28,3059.521739130435,1900.84,732.3023255813954,3059.0,2447.96,0.0,2186.0,0.0,2186.12,1315.2727272727273,729.4,0.0,699.0,732.3333333333334,1023.0,0.0,1918.4285714285716,0.0,0.0,1023.0,0.0,1919.0,1315.7619047619048,0.0,1314.4893617021276,2471.8,0.0,0.0,0.0,0.0,0.0,0.0,708.3333333333334,0.0,0.0,0.0,0.0,49
1323.9166666666667,1299.0,1021.0,1313.48,1581.56,1011.96,719.0,719.0,719.72,3053.909090909091,3047.72,1025.96,3056.92,3046.2,1880.52,734.76,3049.285714285714,2473.9333333333334,1036.3333333333333,0.0,0.0,2159.0,1325.6666666666667,720.0434782608696,1587.0,718.1794871794872,720.0909090909091,0.0,0.0,1899.0,0.0,2508.6,0.0,0.0,1899.0,1323.0,0.0,0.0,0.0,0.0,719.6511627906976,0.0,1588.142857142857,2160.5454545454545,1899.0,0.0,1038.3333333333333,0.0,0.0,1588.3333333333333,50
1308.12,1302.2,1036.92,1302.6923076923076,1586.28,1019.4,756.2,756.28,755.0,3045.88,3040.76,1019.16,3042.92,324.76,1931.56,749.4,2985.16,2457.0,1020.1282051282052,0.0,1595.780487804878,2157.3829787234044,0.0,0.0,0.0,0.0,0.0,1017.8717948717948,1325.909090909091,0.0,755.8163265306123,0.0,0.0,1947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2181.6666666666665,0.0,754.9,0.0,0.0,0.0,0.0,51
1351.88,1343.88,1065.4,1343.9565217391305,1626.84,1061.6938775510205,770.36,776.36,752.3636363636364,1937.72,3083.88,1061.4,3084.76,331.6857142857143,1926.4594594594596,764.36,3085.1666666666665,2489.96,0.0,0.0,0.0,2193.48,0.0,0.0,0.0,0.0,0.0,0.0,1371.0,0.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.2307692307693,0.0,0.0,1039.0,0.0,0.0,52
1348.4634146341464,1348.52,1075.64,1349.24,1627.64,1060.04,774.92,775.64,775.0,3041.72,3040.76,1059.9795918367347,3066.135135135135,3065.7272727272725,1936.84,759.56,3062.288888888889,2485.56,0.0,0.0,0.0,2214.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.1282051282051,0.0,0.0,1947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.8717948717949,0.0,0.0,1071.0,0.0,53
1320.0434782608695,1326.04,1049.72,1315.1025641025642,1612.5384615384614,1059.0,744.5510204081633,745.0408163265306,744.304347826087,3035.4,3034.5789473684213,1058.2,3042.04,3044.68,1914.36,755.0,3052.12,2461.5263157894738,0.0,0.0,0.0,2195.8571428571427,0.0,755.0,0.0,735.0,0.0,0.0,1338.6363636363635,0.0,773.0,2488.0,0.0,1949.0,0.0,1340.3684210526317,0.0,0.0,2485.8,1588.3333333333333,0.0,1059.6315789473683,0.0,2222.0,1955.0,0.0,0.0,1056.5454545454545,0.0,1612.7142857142858,54
267.4347826086956,1339.48,141.1,1320.76,1594.3333333333333,1036.5510204081634,755.0,754.1836734693877,754.12,3035.0,3035.0,1064.76,3037.4,3035.0,1927.7272727272727,216.2,1129.0,2465.32,1075.0,0.0,0.0,2172.44,0.0,0.0,1620.1,754.1666666666666,755.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953.4,0.0,0.0,0.0,2489.0,1571.0,755.5,1067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1620.0434782608695,55
1303.24,1311.32,1006.6,1311.48,1578.5,1023.88,716.28,708.28,725.8571428571429,3035.64,3037.16,1024.2,3038.04,3013.56,1915.4324324324325,719.48,3036.28,2446.3469387755104,0.0,0.0,1601.909090909091,2177.24,0.0,0.0,1580.7894736842106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1912.3333333333333,1913.0,0.0,0.0,0.0,2455.0,1555.0,0.0,0.0,0.0,0.0,0.0,699.0,0.0,0.0,0.0,1580.142857142857,56
1313.6938775510205,1330.3170731707316,1039.72,1321.88,1590.04,1050.68,734.28,734.6,734.5652173913044,3038.68,3041.0,1050.92,3033.1,3042.04,1909.0,197.34883720930236,3011.24,2455.72,0.0,2208.6,0.0,2208.368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.5555555555557,2491.0,0.0,0.0,0.0,1599.6153846153843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
1271.16,250.6,1036.4736842105262,1282.0204081632653,1555.24,1037.72,727.0,727.0,725.8,3040.2727272727275,3040.5238095238096,1037.48,3040.025641025641,3049.24,1884.44,734.76,2942.404255319149,2438.4736842105262,0.0,2190.0,1584.142857142857,2168.7894736842104,0.0,727.6153846153846,1583.3157894736842,725.952380952381,727.8205128205128,0.0,0.0,1927.0,0.0,2464.0,0.0,0.0,0.0,1291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.428571428572,0.0,0.0,0.0,0.0,0.0,1583.878048780488,58
1311.0,1313.96,1023.96,1321.56,1587.595744680851,1010.7948717948718,724.5238095238095,723.96,724.5652173913044,3033.4,3034.2,1019.4,3030.84,3034.04,1900.531914893617,723.6451612903226,3036.12,2458.4418604651164,0.0,0.0,0.0,2177.72,0.0,0.0,0.0,0.0,746.5,0.0,0.0,1923.0,745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.0,1035.0,0.0,0.0,1925.0,0.0,1034.3333333333333,0.0,0.0,0.0,59
1335.3333333333333,1310.6842105263158,1049.5945945945946,1311.0,1601.111111111111,1049.64,735.5,734.8333333333334,746.28,3030.083333333333,3029.0408163265306,1049.48,3029.2727272727275,3046.6,1906.04,758.8974358974359,3044.714285714286,2479.0,1059.0,2207.0,0.0,2179.5,1337.6666666666667,759.0,0.0,0.0,765.0,0.0,1311.952380952381,1913.2857142857144,0.0,2479.5263157894738,0.0,1939.3333333333333,1935.0,1311.952380952381,0.0,0.0,2487.0,1579.0,0.0,0.0,1631.0,2209.0,0.0,0.0,0.0,0.0,0.0,1615.0,60
204.77777777777777,1297.48,73.2439024390244,1296.68,1585.2608695652175,1011.408163265306,719.0,719.0,720.36,3008.92,3021.0,1017.0,3014.0,3020.92,1881.64,25000.52,2889.32,2430.9024390243903,1012.7560975609756,2186.0,0.0,2164.2244897959185,0.0,720.0666666666667,0.0,718.4736842105264,720.0666666666667,1010.0769230769232,0.0,0.0,0.0,2454.555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.0,0.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
1329.88,1342.1,1059.56,1342.591836734694,1600.76,1065.530612244898,767.0,767.48,767.6530612244898,3040.84,3040.92,1065.88,3040.68,3041.0,1917.4444444444443,767.72,3032.52,2463.0,0.0,0.0,0.0,2151.695652173913,0.0,0.0,0.0,766.219512195122,767.8571428571429,0.0,0.0,0.0,0.0,2463.4210526315787,0.0,1943.8,0.0,0.0,0.0,1318.6,0.0,0.0,0.0,1079.0,0.0,2174.0,1927.0,759.0,1075.0,0.0,0.0,1611.842105263158,62
1334.76,1346.1836734693877,1058.04,1346.1666666666667,1608.4054054054054,1067.0,774.6,774.12,773.64,1326.84,3035.0,1067.0,3034.5789473684213,3031.0,1921.3589743589744,773.2608695652174,3049.358974358974,2455.75,0.0,2212.2,1607.878048780488,2164.68,1355.0,0.0,1608.0232558139537,0.0,0.0,0.0,1357.0,0.0,0.0,2481.0,1066.2,0.0,1924.047619047619,0.0,0.0,0.0,0.0,1583.0,0.0,1067.9,0.0,0.0,0.0,0.0,0.0,1065.9268292682927,1067.0,1606.5555555555557,63
1310.076923076923,1311.0,79.9090909090909,1311.0,1564.2,1016.04,709.08,708.2631578947369,708.9591836734694,3010.28,3019.24,1026.4782608695652,3019.24,3027.3,1882.7,452.5102040816327,2753.0,2427.8,1027.4102564102564,0.0,1572.6,2170.2,1311.6511627906978,733.0,0.0,0.0,0.0,1025.8695652173913,1311.780487804878,1884.4736842105265,731.0,0.0,1018.0,1908.3333333333333,1907.0,1311.5,2444.333333333333,1310.3488372093022,2471.0,0.0,0.0,0.0,0.0,0.0,1904.0,0.0,1027.1951219512196,0.0,0.0,0.0,64
1366.063829787234,1365.938775510204,1086.8947368421052,1366.6,1651.0,1087.9565217391305,795.952380952381,771.8,772.0612244897959,3090.5348837209303,3090.659574468085,1087.2790697674418,3100.36,3101.810810810811,1939.08,787.96,3080.75,2484.641025641026,1109.0,2261.4,0.0,2238.692307692308,0.0,796.6,1666.2,771.0,803.0,1079.0,0.0,0.0,795.0,2513.181818181818,0.0,1952.090909090909,1951.6666666666667,1375.0,0.0,1343.0,2533.0,0.0,0.0,1113.0,1665.5454545454545,2263.7272727272725,1979.0,0.0,1112.3333333333333,0.0,1112.7142857142858,1667.8,65
1333.0444444444445,1340.2,1070.76,1333.0,1599.0,1051.0,755.0,755.0,756.04,3031.0,3048.75,1050.04,3065.48,3031.0,1914.12,755.0,3038.76,2487.56,0.0,0.0,1627.0,2201.723404255319,0.0,755.8888888888889,0.0,754.6444444444444,755.5106382978723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.2,0.0,1052.2307692307693,1599.7826086956522,2217.0,1917.3636363636365,0.0,0.0,1049.842105263158,0.0,1601.8444444444444,66
1353.32,1337.2978723404256,1057.6122448979593,1350.52,1607.0,1059.0,751.0,751.0,751.0,3051.96,3075.32,1057.4,3057.32,3051.72,1941.3673469387757,749.8085106382979,3057.909090909091,2481.4210526315787,0.0,0.0,1615.0,2193.72,1360.3333333333333,751.2,0.0,749.9565217391304,751.4102564102565,0.0,0.0,1956.75,751.4545454545455,0.0,0.0,0.0,0.0,1361.0,0.0,0.0,2479.333333333333,1606.0526315789473,751.6666666666666,1059.1,0.0,0.0,0.0,750.4666666666667,0.0,1058.1836734693877,0.0,1631.0,67
1421.56,1432.6,1147.0833333333333,1414.04,1664.5813953488373,1123.0,825.530612244898,827.0,826.1304347826087,3121.0,3133.56,1132.84,3146.7894736842104,3128.28,2004.090909090909,837.08,3122.0526315789475,2539.0,1123.96,2268.0666666666666,0.0,2267.0,0.0,827.0,1685.0,815.0,0.0,1123.0,0.0,2006.2,851.0,2539.878048780488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.857142857143,827.0,1124.106382978723,1687.0,2268.1428571428573,0.0,819.0,0.0,1122.6842105263158,0.0,0.0,68
1311.32,1312.12,1019.16,1313.8,1476.6666666666667,1020.12,739.2448979591836,739.64,740.84,3036.92,3027.0,1021.96,3027.0,437.08,1815.88,727.88,2916.12,2454.52,1039.0,2184.333333333333,0.0,2181.4186046511627,0.0,0.0,1575.7441860465117,0.0,747.0,1007.3636363636364,0.0,0.0,0.0,0.0,0.0,1903.0,0.0,0.0,2471.0,0.0,0.0,1355.0,0.0,0.0,1575.9473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
1343.0,1322.12,1061.4,1323.0,1643.96,1089.64,755.8571428571429,789.4,770.2,1295.32,3042.04,1090.52,3043.72,3039.0,1947.0,781.32,2954.44,2436.68,0.0,0.0,1644.0434782608695,2212.28,0.0,0.0,0.0,0.0,808.0,0.0,1323.6222222222225,1947.2,0.0,0.0,0.0,1947.842105263158,1947.0,1323.7272727272727,0.0,0.0,0.0,0.0,808.5,0.0,0.0,0.0,1947.5454545454545,0.0,0.0,0.0,0.0,1651.0,70
1364.0232558139537,1366.2727272727273,1069.8,1364.8775510204082,1604.68,1071.0,761.3636363636364,761.4347826086956,762.7948717948718,3061.16,3060.28,1069.6382978723404,3055.1632653061224,3068.951219512195,1967.24,771.88,3066.52,2482.76,1071.8372093023256,2220.0,1618.0,2185.8,1387.0,787.0,1619.0,0.0,783.6666666666666,1070.3170731707316,1391.0,0.0,785.4,0.0,1048.3333333333333,0.0,0.0,0.0,0.0,0.0,2495.0,0.0,0.0,1073.3636363636365,0.0,0.0,0.0,755.0,1072.0,1070.4,0.0,0.0,71
1310.2,1303.7659574468084,1030.12,1304.157894736842,1582.76,1035.090909090909,727.64,727.0,727.88,2987.0,2991.32,1036.872340425532,2983.583333333333,2995.72,1900.76,726.6595744680851,2991.24,2461.3829787234044,0.0,0.0,0.0,2167.3555555555554,1329.6666666666667,728.0666666666667,1595.0,0.0,0.0,1013.6666666666666,1327.6666666666667,1915.0,0.0,0.0,1017.6666666666666,1913.4,0.0,1329.0,0.0,0.0,0.0,0.0,728.1,1043.0,0.0,2191.0,0.0,0.0,0.0,1009.4,0.0,0.0,72
1342.92,1358.8974358974358,1069.24,1344.76,1604.4,1057.48,771.0,771.32,768.76,3029.0,3030.04,1057.8,3029.72,3028.833333333333,1915.4761904761904,781.16,2884.04,2492.68,0.0,2191.0,0.0,2180.795918367347,0.0,0.0,0.0,770.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.4,0.0,0.0,0.0,1334.6363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.2051282051282,0.0,0.0,0.0,73
1321.3809523809523,1322.04,1031.0,1321.4489795918366,1590.84,1059.5581395348838,719.8,720.2,720.36,3035.292682926829,3063.125,1057.0,3039.0,3041.32,1925.6666666666667,720.5238095238095,3049.0,2463.96,0.0,0.0,1615.0,2195.48,0.0,0.0,0.0,0.0,0.0,0.0,1331.0,1904.025641025641,0.0,0.0,1031.0,1911.0,1922.4285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1605.857142857143,0.0,0.0,0.0,0.0,1035.0,1067.0,0.0,74
661.98,1324.12,521.58,1324.44,780.62,521.9,787.0,392.62,787.0,2981.88,2981.8,1043.0,2983.0,1490.54,950.38,393.18,1490.22,2453.08,1044.1,0.0,0.0,2142.36,0.0,0.0,0.0,786.1020408163265,787.1,1041.871794871795,0.0,1947.0,787.0909090909091,0.0,1042.0,0.0,0.0,1323.9795918367347,0.0,0.0,0.0,0.0,787.0,0.0,0.0,0.0,1943.0,786.5102040816327,1044.0526315789473,0.0,1043.9756097560976,0.0,75
1294.5428571428572,1294.52,86.28888888888889,1294.84,1580.157894736842,1036.276595744681,721.16,720.76,721.56,380.4634146341463,3012.7894736842104,1036.7021276595744,3025.16,3025.5714285714284,1908.68,17369.5,2769.775510204081,2429.4347826086955,0.0,2160.714285714286,0.0,2138.288888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2455.0,1012.3333333333334,0.0,1924.0,1296.2307692307693,2435.3076923076924,0.0,2454.428571428572,1556.2,0.0,0.0,0.0,2157.4,0.0,0.0,0.0,1012.3333333333334,0.0,0.0,76
1270.68,1261.24,985.64,1288.4358974358977,1520.7142857142858,975.16,686.5918367346939,687.32,688.1428571428571,1077.48,2963.864864864865,975.9795918367348,2963.8,2939.0,1730.12,687.72,2779.851063829787,2391.0,0.0,2100.170731707317,0.0,2099.816326530612,0.0,0.0,1523.7368421052631,0.0,695.0,0.0,0.0,0.0,0.0,2391.6315789473683,967.0,0.0,0.0,0.0,0.0,0.0,2392.157894736842,1495.0,0.0,0.0,0.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,77
1305.0,1314.04,1031.5128205128206,1314.28,1587.64,1031.0,741.32,741.56,740.6326530612245,708.1555555555556,3023.08,1031.0,3022.76,3002.894736842105,1893.4186046511627,729.8695652173913,3002.8048780487807,2461.08,1031.4444444444443,0.0,1600.4545454545455,2187.0,0.0,0.0,0.0,0.0,0.0,1030.5555555555557,0.0,1918.2,0.0,0.0,1030.5348837209303,1920.6,1897.9473684210527,1315.5128205128206,2478.111111111112,0.0,2457.5116279069766,0.0,0.0,1032.025641025641,1601.8,2187.923076923077,1917.0,731.0,1031.340425531915,1029.857142857143,1031.608695652174,0.0,78
1397.16,1368.92,1104.0434782608695,1367.5833333333333,1660.1162790697674,1104.12,812.92,813.72,814.04,3128.36,3114.36,1104.76,3107.0,3092.551020408164,1981.72,813.16,3119.1632653061224,2512.84,0.0,2270.6,0.0,2251.48,0.0,0.0,0.0,0.0,0.0,0.0,1395.0,1998.6,0.0,0.0,0.0,0.0,0.0,1393.6666666666667,0.0,0.0,0.0,1636.3333333333333,0.0,0.0,1683.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
1349.48,1359.842105263158,1057.08,1359.190476190476,1619.0,1044.3061224489795,753.16,753.4,753.16,3027.0,3036.36,1043.0,3037.08,3028.860465116279,1911.0,753.0833333333334,3023.24,2493.243902439024,1044.142857142857,0.0,0.0,2203.0,0.0,0.0,0.0,0.0,0.0,1042.904761904762,0.0,1911.7272727272727,0.0,0.0,1042.8,0.0,1931.0,0.0,0.0,1337.6666666666667,2494.0,1617.5116279069769,0.0,0.0,0.0,2204.953488372093,1912.142857142857,0.0,1044.0833333333333,1035.0,1043.8979591836735,0.0,80
1369.88,1369.72,1099.375,1360.12,1636.84,1086.84,800.76,792.92,798.04,1739.88,3076.953488372093,1072.5510204081634,3085.48,3036.688888888889,1955.0,783.16,3071.24,2495.736842105264,0.0,2247.6666666666665,0.0,2221.695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983.0,0.0,2526.0,0.0,0.0,1979.0,0.0,2544.333333333333,0.0,2520.6,0.0,0.0,0.0,1627.4651162790697,2246.0,1959.190476190476,0.0,0.0,0.0,1099.0,0.0,81
1360.2,1360.76,1073.24,1360.44,1608.92,1073.4,736.2,736.2,736.76,3060.04,3075.24,1050.1020408163265,3067.0,3024.68,1925.32,759.5882352941177,3067.0,2469.88,0.0,0.0,0.0,2203.5714285714284,0.0,0.0,1619.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.0,0.0,0.0,0.0,0.0,1059.0,0.0,82
1328.6326530612246,1324.76,1053.24,1325.72,1606.52,1040.12,755.0,755.0,778.4782608695652,3013.8936170212764,3030.2,1064.28,3035.0,3025.24,1903.0,762.6,2773.978723404255,2461.64,1075.0,0.0,1591.6666666666667,2183.16,0.0,755.8372093023256,0.0,754.7142857142857,755.6808510638298,1043.0,0.0,1903.5,787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,0.0,0.0,0.0,1903.5853658536585,757.6666666666666,0.0,0.0,0.0,0.0,83
1344.2,1344.76,1112.12,1345.2857142857142,1664.12,1112.28,777.1224489795918,777.08,777.530612244898,3024.268292682927,3038.148936170213,1112.04,3028.36,3039.0,2000.7142857142856,776.531914893617,3044.714285714286,2458.720930232558,0.0,2267.0,0.0,2192.866666666667,0.0,0.0,0.0,767.0,0.0,0.0,0.0,0.0,851.0,2483.0,0.0,0.0,0.0,0.0,2460.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2288.6,2011.0,0.0,0.0,0.0,0.0,0.0,84
1369.4,1370.022222222222,1068.6326530612246,1370.2,1639.0,1071.0,786.52,772.84,773.1395348837209,3012.44,3012.68,1067.72,3004.5,3017.64,1972.84,772.36,2836.7391304347825,2491.64,1071.0,0.0,0.0,2261.4166666666665,1421.6666666666667,0.0,1639.7619047619048,0.0,0.0,1069.96,0.0,0.0,825.8571428571429,0.0,0.0,1983.0,0.0,0.0,2523.0,1313.0,2539.0,1638.8,826.0,1071.2105263157894,0.0,0.0,0.0,0.0,0.0,1069.938775510204,0.0,0.0,85
1243.0,1238.12,974.3684210526316,1234.6,1507.4,973.8,685.16,685.1224489795918,685.32,2939.0,2940.92,973.8,2940.92,2939.0,1837.25,685.4,2751.583333333333,2389.16,0.0,0.0,1523.5128205128206,2111.0,0.0,695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.333333333333,0.0,0.0,0.0,1524.1,2111.6315789473683,1836.2244897959183,0.0,0.0,0.0,0.0,0.0,86
1370.52,1367.0,1081.56,1351.32,1610.04,1078.28,783.0,789.204081632653,789.4166666666666,3084.913043478261,3084.560975609756,1076.36,3092.12,3085.285714285714,1949.111111111111,779.64,3068.84,2487.0,0.0,0.0,0.0,2208.36,1367.842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2487.8,0.0,1975.0,0.0,0.0,0.0,1365.857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,1611.8163265306123,87
1376.3,1325.32,1111.1951219512196,1325.64,1662.5555555555557,1054.4545454545455,740.52,741.16,740.92,3031.0,3031.0,1069.72,3029.4,3009.56,1920.68,741.0,2832.6,2453.6315789473683,1112.0,0.0,0.0,2216.92,0.0,0.0,1663.0,0.0,0.0,0.0,0.0,0.0,0.0,2531.0,0.0,1923.571428571429,0.0,1379.0,0.0,0.0,0.0,1613.4,0.0,1111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88
1341.8,1330.2888888888888,1057.0,1330.7,1595.5555555555557,1055.24,761.3255813953489,759.8181818181819,761.0444444444445,3039.25,3040.125,1046.148936170213,3036.6,3040.560975609756,1935.2,759.9756097560976,3038.764705882353,2468.6363636363635,0.0,2198.6363636363635,0.0,2173.7619047619046,1356.6,785.0,1619.0,0.0,785.2857142857143,0.0,1355.8,1959.7272727272727,786.0,2493.6666666666665,0.0,0.0,1959.0,1357.0,2494.0,0.0,2493.4,1570.3333333333333,785.0,0.0,1618.5,2198.5,1959.0,751.0,1074.3333333333333,0.0,1071.0,0.0,89
1352.6,1340.0,1063.4,1337.88,1610.76,1047.64,740.9130434782609,759.72,742.1020408163265,3029.56,3061.96,1053.56,3059.16,3045.9268292682927,1932.12,775.96,3080.446808510638,2476.955555555556,0.0,2204.6666666666665,1630.2,2180.0731707317077,1367.0,0.0,0.0,0.0,765.0,0.0,0.0,1945.5,0.0,2501.4,0.0,1943.7272727272727,1945.0,1359.0,2479.9473684210525,1331.0,2481.7619047619046,0.0,0.0,0.0,0.0,2204.777777777778,1942.6,735.0,0.0,0.0,0.0,1629.2857142857142,90
1344.4358974358977,1343.9795918367347,1058.52,1344.2,1611.0,1058.9,774.52,774.6,774.28,3052.860465116279,3053.468085106383,1058.84,3053.4186046511627,3040.6,1936.04,780.76,3068.28,2482.794871794872,1059.842105263158,2219.0,1639.0,2196.6,0.0,0.0,1635.8,0.0,0.0,1057.8837209302326,0.0,1947.0,0.0,2508.6,0.0,1950.0,1948.7777777777776,0.0,2508.0,1335.0,2507.0,1610.1,0.0,1067.0,1613.2105263157894,0.0,1925.1052631578948,0.0,0.0,1033.2222222222222,0.0,1641.0,91
1376.3061224489795,1363.0,1056.36,1362.52,1635.0,1056.44,708.04,182.5,708.12,3034.2,3055.0,1055.8,3053.4489795918366,3033.9,1970.809523809524,708.0434782608696,2914.76,2459.651162790697,1055.923076923077,0.0,0.0,2248.6,1363.8,355.0,1635.6,0.0,0.0,1053.9268292682927,0.0,1972.142857142857,0.0,2483.5714285714284,0.0,0.0,0.0,0.0,0.0,1362.047619047619,2460.684210526316,1634.1,0.0,0.0,0.0,0.0,0.0,0.0,1055.6315789473683,0.0,0.0,0.0,92
1262.888888888889,1288.9591836734694,1001.051282051282,1288.904761904762,1538.92,1000.3061224489796,689.48,690.04,689.4,1747.88,2995.0,1000.68,2995.0,2967.255319148936,1863.0,697.08,2999.0,2396.6,0.0,0.0,0.0,2136.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1863.5853658536585,1863.421052631579,0.0,2419.7272727272725,1259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0,0.0,1559.0,93
1263.32,1251.0833333333333,979.8,1273.88,1538.04,967.88,673.72,673.24,673.16,2964.488372093024,2987.972972972973,991.0,2989.08,2959.285714285714,1839.32,673.0,2971.88,2389.2978723404253,0.0,2119.285714285714,0.0,2119.88,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412.333333333333,990.1304347826087,1849.6666666666667,1849.0,1273.2222222222222,2407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848.8181818181815,0.0,0.0,0.0,991.4878048780488,0.0,94
1245.3529411764705,1248.76,964.4166666666666,1249.08,1529.0,964.04,665.0,674.1836734693877,674.28,2948.9166666666665,2947.0,964.8775510204082,2946.020408163265,2949.3255813953488,1836.36,672.4634146341464,2794.92,2381.56,963.4,2089.5454545454545,0.0,2086.1666666666665,0.0,0.0,1527.0,0.0,0.0,963.0,0.0,1847.0,0.0,0.0,943.0,0.0,0.0,0.0,0.0,0.0,2403.0,1505.0,672.6,0.0,0.0,2111.0,0.0,0.0,963.24,0.0,0.0,0.0,95
1339.08,1334.36,1059.2727272727273,1334.44,1607.878048780488,1058.44,746.063829787234,747.0,747.0,3064.68,3056.28,1058.0,3055.48,3019.255319148936,1926.68,775.16,3055.8,2479.0,1067.0,0.0,1635.0,2187.4210526315787,0.0,748.2444444444444,1633.0,0.0,773.6666666666666,0.0,0.0,1918.7894736842104,747.8372093023256,2479.7804878048782,1033.4,1940.4545454545453,1918.692307692308,0.0,2503.0,0.0,2507.0,1583.0,775.0,0.0,0.0,2212.0,1916.795918367347,746.219512195122,0.0,0.0,0.0,0.0,96
1368.3061224489795,1368.68,1067.0,1368.36,1667.0,1067.0,826.1020408163265,827.0,827.0,3068.36,3068.84,1067.0,3069.16,3052.619047619048,1989.0,825.0,2925.88,2473.6,1067.7441860465117,0.0,1667.3809523809523,2203.5,0.0,827.1,1667.2926829268292,819.0,0.0,1066.3488372093022,0.0,2013.8,827.1025641025641,2497.0,1066.063829787234,2015.7272727272727,0.0,0.0,0.0,0.0,0.0,1666.1304347826087,827.1025641025641,1067.190476190476,1667.186046511628,0.0,0.0,826.1020408163265,1068.1707317073171,1066.3333333333333,1067.3076923076924,1667.1052631578948,97
1331.7368421052631,1332.6,1073.8,1331.8,1617.857142857143,1067.16,860.52,860.52,860.76,2340.36,3025.0,1046.904761904762,3023.5714285714284,3040.3023255813955,1932.619047619048,860.7142857142857,2931.72,2446.7551020408164,0.0,0.0,0.0,2171.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2471.0,1039.0,1904.1162790697676,0.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952.0,0.0,1101.5454545454545,0.0,1102.428571428571,0.0,98
